Benchmark,Device,Device Name,Key,Word,BlockBits,NumInputs,FilterSizeMB,PatternBitsPerWord,Skipped,FalsePositiveRate,PatternBits,HBWPeak,L2HitRate,Samples,Samples,CPU Time (sec),Noise,GPU Time (sec),Noise,Elem/s (elem/sec)
bloom_filter_fpr,0,NVIDIA B200,U64,U64,256,1000000000,1024,20,No,1.528e-06,80,0.042529038273252294,0.0773943943618105,2,11,0.3898045010000001,9.745910391037976e-06,0.3897938759543678,1.0727094431841582e-05,2565458468.4061775
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,1,No,0.000550157,8,0.115507669739665,0.10741838497451316,2,11,0.14344781745454546,2.316806138452204e-05,0.14343765120072796,2.003827269556136e-05,6971670210.916873
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,2,No,2.946e-06,16,0.0777068172830075,0.108002379752812,2,11,0.21327636654545457,1.6382806731353337e-05,0.21326580255681818,1.4313874947783062e-05,4688984300.394717
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,3,No,1.09e-07,24,0.05854066035975461,0.1082035795043946,2,11,0.28312854818181815,1.1016681214846226e-05,0.2831177784312855,1.1064038650677598e-05,3532098922.0134983
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,4,No,1.3e-08,32,0.04694633923713175,0.1084061247402386,2,11,0.3531664094545455,0.00027192179131701056,0.35315502929687503,0.00027196567662500466,2831617609.951587
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,5,No,9e-09,40,0.03917200678519566,0.10850501026710364,2,11,0.4232677834545455,0.0002306473560368947,0.42325707175514915,0.00023080587281840926,2362630341.539791
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,6,No,2e-09,48,0.033603034947304995,0.10874374203801924,2,11,0.4934506576363637,0.00019240719353850287,0.49344043801047577,0.0001927549990914623,2026587046.7202568
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,7,No,2e-09,56,0.029423635995198004,0.10859814846868104,2,11,0.563580238909091,0.00017177846559746548,0.5635696355646307,0.00017124681328069312,1774403617.395244
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,8,No,0,64,0.026173704039032974,0.1086258154556245,2,11,0.6336542706363637,0.0001514854784989304,0.6336426280628552,0.00015140182357057966,1578176649.9156735
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,9,No,0,72,0.023588453829272507,0.10947428872660528,2,11,0.7036719348181819,0.00014101957077116144,0.703659268465909,0.0001406320585133831,1421142369.3461208
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,10,No,1e-09,80,0.02144377004632194,0.10886110909444517,2,11,0.7735198907272728,0.0001703695090984829,0.7735082175514915,0.00017057664355454253,1292811087.5996366
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,11,No,2e-09,88,0.01967266410672925,0.10873785034155149,2,11,0.8432505499090911,0.00011633548665560465,0.8432391135475853,0.00011618961208116488,1185903243.7346354
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,12,No,4e-09,96,0.018172121210600863,0.10900766321670056,2,11,0.9130313633636366,0.00010740450664582264,0.9130184992009941,0.00010743425320656427,1095268059.6013396
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,13,No,7e-09,104,0.016895237638314516,0.10967175485013339,2,11,0.9826733565454546,0.00010194790508139567,0.9826609608043323,0.00010211588473692728,1017644986.3048139
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,14,No,2e-09,112,0.015767196310352182,0.1088836016642354,2,11,1.0524048372727275,0.00012236461121006983,1.0523915682705967,0.0001225296777233253,950216659.0362444
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,15,No,8e-09,120,0.014788153334976935,0.10894607352913856,2,11,1.1221863749090912,0.00011645102120705253,1.1221728848544035,0.00011669249676537005,891128286.4669691
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,16,No,5e-09,128,0.013919088273917114,0.10891355664160658,2,11,1.1920470010000004,0.00010389619592539126,1.1920334472656249,0.00010400455437856297,838902635.0677278
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,17,No,9e-09,136,0.013150856434892912,0.10897614720124019,2,11,1.2618443973636366,9.894351746147229e-05,1.261831065784801,9.888168071767413e-05,792499112.690688
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,18,No,8e-09,144,0.012473343328408442,0.10992275388767209,2,11,1.3316166817272725,0.00010216986935980308,1.3316029940518466,0.00010215094249392922,750974580.6121734
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,19,No,1.6e-08,152,0.011853548143639717,0.11011127826374043,2,11,1.4013566650909093,9.801010038044196e-05,1.4013418412642045,9.778745959623275e-05,713601756.9402349
bloom_filter_fpr,0,NVIDIA B200,U64,U64,512,1000000000,1024,20,No,1.4e-08,160,0.011291857749190462,0.10998232611116229,2,11,1.471122139636364,8.447227491624195e-05,1.4711076549183237,8.469592336185e-05,679759905.1685448
