Benchmark,Device,Device Name,Key,Word,BlockBits,NumInputs,FilterSizeMB,PatternBitsPerWord,Skipped,FalsePositiveRate,PatternBits,HBWPeak,L2HitRate,Samples,Samples,CPU Time (sec),Noise,GPU Time (sec),Noise,Elem/s (elem/sec)
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,1,1,No,0.227287082,2,0.04725436525040862,0.7000273842324732,2,21,0.02499379242857143,0.00025939977885482216,0.024986320768083846,0.00026340463335942596,40021898753.3909
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,2,1,No,0.227299808,2,0.04721905509900836,0.7105965702959338,2,20,0.025013582800000007,6.465942021894783e-05,0.02500635042190551,6.257367053584232e-05,39989841905.27867
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,4,1,No,0.227321389,2,0.047199470059743474,0.7151845617397732,2,20,0.025024095999999996,7.042978843347985e-05,0.02501675033569336,5.9367265260633475e-05,39973217407.58717
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,8,1,No,0.227267354,2,0.04722183749233451,0.7172422747649806,2,20,0.025029108350000006,9.324142337473734e-05,0.02502157287597656,8.234346727488066e-05,39965513157.65241
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,16,1,No,0.227283406,2,0.04728216956572382,0.7179873916500044,2,20,0.025033138150000002,5.4942188870375384e-05,0.025025910282135005,4.931737456827356e-05,39958586470.03382
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,32,1,No,0.227271939,2,0.04746307505514082,0.7170645126308989,2,20,0.02505758765,6.808530398171013e-05,0.025050537490844727,7.463382618700019e-05,39919303143.314674
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,64,1,No,0.227275031,2,0.10610366116651089,0.490274718354646,2,19,0.026846897368421052,7.709976514714671e-05,0.026839368418643345,4.343890079235866e-05,37258700890.49387
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,128,1,No,0.227269974,2,0.30389577362337383,0.22119581487997653,2,19,0.02771137810526315,5.7432937819625595e-05,0.02770380291185881,5.407889063919922e-05,36096127422.70639
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,256,1,No,0.227257552,2,0.4543880075120002,0.10615212282663998,2,18,0.02822425061111112,8.855085667515666e-05,0.028216856850518127,8.224506545518585e-05,35439808384.6691
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,512,1,No,0.227290887,2,0.5225667441494395,0.06402581801024237,2,18,0.029242855888888888,0.00010173274406073239,0.02923544364505344,0.00010539761390477738,34205056442.48013
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,1024,1,No,0.227286924,2,0.5532302580976044,0.050884665134010056,2,17,0.029917461764705888,8.726644174253426e-05,0.029910014096428364,8.822508035346294e-05,33433618478.94992
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,2048,1,No,1,2,0.5671808917452368,0.04643327162840915,2,17,0.03032174629411765,0.00010971830810994386,0.0303142552095301,0.00011319833401880788,32987780603.154095
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,1,20,No,3.3492e-05,40,0.010926726437064917,0.699820241997046,2,11,0.108268591,1.1527388265031635e-05,0.10825936612215908,8.801788893895653e-06,9237076068.518702
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,2,20,No,3.7324e-05,40,0.010941501460836701,0.7104193448468312,2,11,0.10825737863636364,9.879451029109688e-06,0.10824722844904118,1.135780384348137e-05,9238111814.297058
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,4,20,No,4.3546e-05,40,0.010938373173979504,0.7148703118503176,2,11,0.10825356481818184,1.6729817010439302e-05,0.1082435295798562,1.554854513166608e-05,9238427496.60389
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,8,20,No,4.3181e-05,40,0.011068198213164949,0.7209451068002939,2,11,0.1082494750909091,1.821034961585326e-05,0.10823880698464133,1.862629662476561e-05,9238830580.809118
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,16,20,No,4.2835e-05,40,0.010962933110628617,0.7176611583054823,2,11,0.10825043809090908,7.489612130534666e-05,0.1082399479259144,7.708909340552018e-05,9238733195.663185
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,32,20,No,4.4116e-05,40,0.011010352757751952,0.716776606484907,2,11,0.1082560779090909,2.8534896035247774e-05,0.10824576915394175,2.598051521605585e-05,9238236356.174343
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,64,20,No,4.3726e-05,40,0.026132477173228977,0.49026744291123153,2,11,0.10914961745454548,0.0008825415057853704,0.10913943828235974,0.0008822156017689198,9162590679.75825
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,128,20,No,4.3046e-05,40,0.07693501075531316,0.2211966690018588,2,11,0.10956637409090911,1.9761024930309044e-05,0.10955653034556995,2.27658952338241e-05,9127707831.251488
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,256,20,No,4.402e-05,40,0.11703944706594854,0.10616560212113263,2,11,0.10971051072727273,2.5533072968402084e-05,0.10970095755837182,2.465368235518276e-05,9115690712.798933
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,512,20,No,4.3337e-05,40,0.13930526011866196,0.06413081309274658,2,11,0.1097981121818182,1.4596357879474889e-05,0.10978861444646659,1.2031338504071912e-05,9108412607.644342
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,1024,20,No,4.3356e-05,40,0.15081206514911843,0.05106855556954166,2,11,0.10988866081818181,0.0008710971876987982,0.10987864130193538,0.0008733209272112309,9100949812.91315
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,128,1000000000,2048,20,No,4.4047e-05,40,0.15665239429846095,0.046686647745330594,2,11,0.10989462336363638,2.1219589857535623e-05,0.1098833770751953,2.54281191725188e-05,9100557578.565144
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,1,1,No,0.033121343,4,0.022162026132499794,0.7278451263312635,2,11,0.053345812545454556,2.7767862431703394e-05,0.05333746060458096,2.5288723085237e-05,18748549118.48041
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,2,1,No,0.033120501,4,0.02217085142093952,0.7349926722280025,2,11,0.05334023072727274,2.98764942093073e-05,0.05333147638494318,3.3904504081693236e-05,18750652856.149418
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,4,1,No,0.03312938,4,0.02217526610554787,0.7377829845586895,2,11,0.053335956272727275,2.3834767188996314e-05,0.0533269965431907,1.6080051918619135e-05,18752228042.508976
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,8,1,No,0.03313855,4,0.022186452701371283,0.7386377247204107,2,11,0.05333737545454547,4.580594831775148e-05,0.05332829388705167,5.229186817420456e-05,18751771847.754616
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,16,1,No,0.033149479,4,0.022198393399257978,0.7388755641378819,2,11,0.053338289,1.7998454558785987e-05,0.053329625909978695,2.4589958024843966e-05,18751303481.633583
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,32,1,No,0.033141917,4,0.022318321578203924,0.7379511209766575,2,11,0.0533664060909091,4.683488605541363e-05,0.05335774820501153,3.1606587925715465e-05,18741420574.155277
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,64,1,No,0.033144573,4,0.051240236193624986,0.5206776927783091,2,11,0.05562130672727273,3.582949881648867e-05,0.05561288417469372,3.670627367798242e-05,17981444674.920197
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,128,1,No,0.033155575,4,0.14855978877015652,0.25073165084578236,2,11,0.056738502545454546,3.542571127118817e-05,0.056729704770174895,3.226504136435338e-05,17627449394.47914
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,256,1,No,0.033164137,4,0.22412159052106928,0.13429362146714194,2,11,0.05727572881818182,2.9685554907109244e-05,0.05726717966253106,2.054088410902899e-05,17462008883.498116
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,512,1,No,0.033143371,4,0.2648782664271961,0.090844414341917,2,11,0.057729596181818194,6.0833357417454023e-05,0.057721125516024506,5.9917596643704e-05,17324679500.96331
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,1024,1,No,0.033164428,4,0.2853087578681039,0.07655357417008864,2,11,0.05808717872727274,0.0017062991837916437,0.05807827793468128,0.0017018312078448659,17218141369.905403
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,2048,1,No,0.033151242,4,0.2953760539441307,0.07142119190859005,2,11,0.058263655,1.959005472418696e-05,0.05825409212979404,3.054097207165774e-05,17166176030.551342
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,1,20,No,1.158e-06,80,0.003065048945467901,0.726669918515117,2,11,0.38744545936363634,0.0002469514515733473,0.3874339017001065,0.00024621110711955257,2581085433.184551
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,2,20,No,7.38e-07,80,0.0030676229192730174,0.7337523649117768,2,11,0.38741260327272725,9.956108557084248e-06,0.38740155029296885,9.270388149092755e-06,2581300976.322266
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,4,20,No,8.78e-07,80,0.0030690982784131447,0.7363553570356962,2,11,0.3874147812727273,1.0971227249975574e-05,0.3874036310369318,1.1371402081235938e-05,2581287112.160981
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,8,20,No,1.027e-06,80,0.003069536049369431,0.7325363682260505,2,11,0.3874127040909091,1.711553612035306e-05,0.38740078180486504,1.603654409736768e-05,2581306096.856828
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,16,20,No,1.6e-06,80,0.003073662329480203,0.7371581394569463,2,11,0.3874404367272728,0.0002481612949900158,0.38742999545010653,0.0002473644804619455,2581111456.892296
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,32,20,No,1.456e-06,80,0.003090226747404966,0.7361745637161645,2,11,0.3874459711818181,0.0002527724575628153,0.38743595192649144,0.0002527646094705159,2581071774.6445246
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,64,20,No,1.68e-06,80,0.0073650171739006575,0.5202985688282915,2,11,0.3887002784545455,0.00025092084211980343,0.38868916736949577,0.0002513164533169484,2572749857.598629
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,128,20,No,1.757e-06,80,0.021673785394918252,0.25082328916745394,2,11,0.389490098909091,0.0002464545202105616,0.3894789345481179,0.0002472310327597671,2567532955.691743
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,256,20,No,1.454e-06,80,0.03297515312984801,0.13460662688020722,2,11,0.38968211545454545,8.581392779701421e-06,0.3896711370294744,8.330567147328565e-06,2566266538.5564876
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,512,20,No,1.352e-06,80,0.039268097567916486,0.09139325680989413,2,11,0.38976553818181825,4.860137109001039e-06,0.3897553378018465,4.886336151108526e-06,2565712135.309882
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,1024,20,No,1.528e-06,80,0.04253181447741257,0.0773870972674072,2,11,0.3897970820000001,1.003225755058247e-05,0.3897860801003196,7.894270363939105e-06,2565509778.447268
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,256,1000000000,2048,20,No,1.448e-06,80,0.04418591838018628,0.07238070726988591,2,11,0.3898458126363637,0.0002523132267728178,0.38983483331853697,0.00025264784863266744,2565188932.6752195
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,1,1,No,0.000545106,8,0.008672615156267577,0.8205853431671537,2,11,0.13642183754545456,2.5709696049386342e-05,0.13641180419921872,1.9771404912101272e-05,7330743888.846881
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,2,1,No,0.000549368,8,0.008686222877818743,0.8295291694517721,2,11,0.13640969609090908,0.0006968692669451177,0.13639965265447446,0.000694802844115521,7331396968.679861
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,4,1,No,0.000546546,8,0.008695910712197663,0.833171181041455,2,11,0.13636592890909094,1.2050372222501565e-05,0.13635545071688568,1.109196834769479e-05,7333773565.651558
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,8,1,No,0.000549224,8,0.008699723226483547,0.8345960741270497,2,11,0.13635724654545456,1.5058262841537927e-05,0.13634705422141333,1.7608635774011984e-05,7334225192.545083
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,16,1,No,0.000549174,8,0.008701408835582814,0.8351038405961426,2,11,0.13638408736363636,0.0007035187778962356,0.13637428144975142,0.0007048218790501716,7332760908.94353
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,32,1,No,0.000549341,8,0.008751595382638044,0.8346820912389706,2,11,0.1363756630909091,2.119524437548566e-05,0.13636498468572442,2.005594794841752e-05,7333260824.284657
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,64,1,No,0.000549261,8,0.020372666730363736,0.6429617964300725,2,11,0.14006162172727274,2.5862171227481864e-05,0.1400512958873402,2.58612735578807e-05,7140240964.313663
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,128,1,No,0.000549789,8,0.059261796218297386,0.3373810434679694,2,11,0.14230742872727273,0.0006826365410335212,0.14229649491743607,0.0006810928338847304,7027579987.688556
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,256,1,No,0.000550945,8,0.08980819956267991,0.1905110512690464,2,11,0.14298539409090907,2.0289261803903272e-05,0.14297538341175423,1.771554111065898e-05,6994211004.282493
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,512,1,No,0.000549548,8,0.10674825894681,0.13016948803552303,2,11,0.143299223,2.1783328706416986e-05,0.14328991144353692,2.136733033569551e-05,6978858385.253785
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,1024,1,No,0.000550157,8,0.1155151404806142,0.10740124392008495,2,11,0.14347705045454548,0.0006647232437441324,0.14346656521883883,0.0006648569978831556,6970265151.8466015
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,2048,1,No,0.000549915,8,0.11996404893428292,0.09811413529174563,2,11,0.1435176294545455,2.3419912215559052e-05,0.14350667225230826,2.3088284810510862e-05,6968317112.4046135
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,1,20,No,1e-09,160,0.0008140219428051961,0.8100963255714363,2,11,1.4665763524545457,8.407775615500966e-05,1.4665627552379261,8.426372981779356e-05,681866491.1736192
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,2,20,No,1e-09,160,0.0008248401220449629,0.8249446533484993,2,11,1.4666074745454545,8.802855001697998e-05,1.466593639026989,8.797849089747487e-05,681852132.3080671
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,4,20,No,0,160,0.0008253817514177615,0.8284717456261881,2,11,1.4666463025454548,8.992001671708891e-05,1.4666315474076703,9.00820308983397e-05,681834508.310925
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,8,20,No,1e-08,160,0.000815889456497926,0.8276053831296637,2,11,1.4666443725454548,8.607533549725927e-05,1.466628761985085,8.591045802631372e-05,681835803.2515999
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,16,20,No,3e-09,160,0.0008166481595560665,0.8280579758638353,2,11,1.4666124791818183,0.00010674938706113201,1.466598976828835,0.0001064213092325392,681849650.6538261
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,32,20,No,5e-09,160,0.0008217917118155964,0.8276765208110701,2,11,1.4666562914545458,0.00010507575727378913,1.4666415016867895,0.00010527940276528122,681829880.6149263
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,64,20,No,5e-09,160,0.0019572025943913177,0.6395277642378479,2,11,1.4688570852727274,8.907634703901586e-05,1.4688425292968752,8.92197676188111e-05,680808173.8201665
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,128,20,No,2.4e-08,160,0.0057542472423909655,0.3367528271228404,2,11,1.4705105683636364,8.566822437428122e-05,1.4704964377663352,8.57031140539803e-05,680042449.8266633
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,256,20,No,1.9e-08,160,0.008750398681282374,0.19101888120163477,2,11,1.4709455883636364,8.791238391607896e-05,1.4709306751598012,8.768027678168565e-05,679841692.6694118
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,512,20,No,1.6e-08,160,0.010416972825558802,0.13165339199965118,2,11,1.4710890739090912,9.5187782646342e-05,1.4710747292258524,9.498535323240826e-05,679775119.5999719
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,1024,20,No,1.4e-08,160,0.011291566366696718,0.10999067142058946,2,11,1.4711268861818183,9.354817049714461e-05,1.4711122713955966,9.359015342174763e-05,679757772.0232953
bloom_filter_retrieve_u64,0,NVIDIA B200,U64,U64,512,1000000000,2048,20,No,1e-08,160,0.011721441671950161,0.09988166768092728,2,11,1.4711237905454546,8.82658578079051e-05,1.4711086092862216,8.83409336365742e-05,679759464.1806886
